,v,vw,o,c,h,l,t,n
1379,8.446614119999996,19134.2031,19140.93,19131.47,19141.95,19130.35,1665442740000,272
1380,20.217011580000005,19132.0938,19132.0,19135.15,19137.86,19125.71,1665442800000,399
1381,33.94104999000003,19146.8928,19135.78,19149.62,19153.93,19129.9,1665442860000,510
1382,28.40931823000002,19155.1142,19148.23,19158.56,19160.8,19145.86,1665442920000,448
1383,15.80837081999999,19161.5628,19158.41,19164.03,19169.94,19152.5,1665442980000,302
1384,10.331171809999994,19164.263,19161.8,19165.22,19168.86,19159.22,1665443040000,248
1385,35.113729050000025,19169.7829,19165.84,19170.51,19177.36,19161.22,1665443100000,551
1386,9.408611599999995,19166.7102,19170.1,19167.37,19172.19,19161.78,1665443160000,274
1387,8.059432719999995,19167.0489,19165.95,19169.0,19170.58,19163.56,1665443220000,219
1388,6.614739330000002,19161.2545,19166.09,19160.38,19169.0,19156.8,1665443280000,247
1389,43.097773449999984,19158.2914,19160.27,19161.12,19169.43,19150.97,1665443340000,508
1390,11.244683569999998,19166.2421,19161.17,19164.63,19172.67,19159.94,1665443400000,306
1391,8.04179807,19163.0528,19159.64,19167.47,19167.89,19158.61,1665443460000,304
1392,6.556704440000003,19163.271,19166.62,19161.99,19168.5,19158.83,1665443520000,246
1393,6.1174780900000005,19166.4932,19161.99,19171.71,19171.82,19160.32,1665443580000,262
1394,12.335150470000002,19170.3457,19171.32,19168.85,19175.29,19165.56,1665443640000,317
1395,9.167020529999997,19172.6292,19167.16,19176.24,19177.56,19167.16,1665443700000,364
1396,13.394072370000014,19182.1688,19178.41,19184.96,19187.96,19169.3,1665443760000,407
1397,6.54605905999999,19184.977,19186.56,19186.13,19189.25,19178.6,1665443820000,311
1398,5.517343799999996,19187.301,19185.06,19188.97,19192.15,19178.7,1665443880000,294
1399,9.433203149999999,19194.9787,19188.88,19196.42,19200.67,19178.7,1665443940000,340
1400,30.198880920000036,19187.207,19196.42,19182.63,19200.36,19177.0,1665444000000,482
1401,22.93710912000002,19185.661,19182.98,19187.8,19192.72,19180.99,1665444060000,308
1402,6.224299699999996,19188.7902,19187.87,19189.09,19191.46,19184.62,1665444120000,236
1403,31.72521288000006,19186.371,19189.09,19195.03,19195.07,19180.53,1665444180000,386
1404,19.75210345000001,19187.7116,19193.93,19189.22,19194.43,19183.03,1665444240000,327
1405,23.056666859999996,19181.6718,19189.61,19185.5,19191.48,19173.2,1665444300000,431
1406,16.14266036000001,19177.9198,19175.23,19178.83,19185.6,19173.22,1665444360000,258
1407,14.679386820000003,19181.6389,19178.83,19182.25,19185.6,19178.0,1665444420000,333
1408,16.404985199999995,19184.8205,19184.58,19181.28,19190.32,19179.34,1665444480000,274
1409,9.294694119999996,19184.8422,19181.28,19186.38,19188.81,19180.36,1665444540000,289
1410,23.477683300000027,19183.3827,19187.14,19176.9,19191.43,19172.82,1665444600000,438
1411,5.313101009999995,19175.3118,19176.72,19176.21,19183.5,19173.17,1665444660000,249
1412,7.228921609999988,19177.4347,19176.21,19179.17,19183.4,19173.86,1665444720000,221
1413,5.2725533199999965,19178.9404,19177.2,19179.59,19183.5,19174.66,1665444780000,257
1414,12.627689849999994,19173.0282,19179.35,19167.5,19182.0,19167.33,1665444840000,339
1415,23.05715821000001,19162.2761,19167.34,19162.8,19180.0,19155.66,1665444900000,440
1416,11.126394580000003,19157.9081,19162.02,19159.07,19165.95,19151.86,1665444960000,339
1417,15.699222520000008,19159.5639,19158.4,19158.22,19165.0,19155.03,1665445020000,299
1418,3.5346790799999974,19157.8664,19159.81,19158.82,19162.4,19154.63,1665445080000,196
1419,22.336084990000042,19162.7656,19158.61,19160.23,19171.25,19158.15,1665445140000,433
1420,5.316805479999994,19162.9048,19160.31,19163.59,19165.85,19157.25,1665445200000,305
1421,6.844556379999993,19163.3562,19164.51,19166.64,19167.77,19159.3,1665445260000,304
1422,4.661727589999994,19168.8552,19165.17,19172.2,19172.72,19165.17,1665445320000,212
1423,17.854835340000026,19167.2442,19172.69,19168.9,19173.0,19165.0,1665445380000,294
1424,18.06882548,19163.7957,19168.98,19163.63,19168.99,19158.01,1665445440000,319
1425,41.442829590000066,19133.9965,19163.62,19132.53,19164.0,19118.46,1665445500000,825
1426,14.66637446,19141.1835,19134.51,19150.24,19155.46,19129.64,1665445560000,390
1427,41.57968432000004,19143.2285,19148.1,19142.12,19153.0,19135.53,1665445620000,608
1428,11.59693561000001,19139.8502,19141.82,19140.9,19145.46,19133.02,1665445680000,353
1429,7.062169759999997,19137.6891,19134.09,19139.36,19142.7,19134.09,1665445740000,270
1430,8.800008899999998,19143.1677,19140.04,19148.95,19149.99,19135.09,1665445800000,294
1431,45.462178980000004,19135.0771,19148.89,19144.59,19148.89,19118.0,1665445860000,346
1432,15.507636740000015,19141.8699,19144.61,19142.02,19146.14,19138.9,1665445920000,293
1433,10.238570189999997,19138.7308,19142.02,19137.2,19146.33,19130.0,1665445980000,316
1434,18.693563430000026,19133.1069,19134.61,19138.06,19142.91,19124.19,1665446040000,426
1435,15.130395080000017,19135.3033,19139.98,19135.1,19142.16,19130.0,1665446100000,341
1436,19.191672900000025,19137.4602,19135.11,19136.58,19145.0,19130.7,1665446160000,374
1437,4.948411849999997,19139.1161,19137.87,19140.47,19143.08,19135.71,1665446220000,235
1438,17.849090010000012,19135.9942,19140.12,19131.66,19144.1,19129.67,1665446280000,364
1439,18.23230651000002,19131.9624,19131.62,19132.83,19138.92,19126.0,1665446340000,399
1440,84.32134872999987,19109.9432,19130.33,19104.44,19133.01,19092.85,1665446400000,793
1441,86.87505354999983,19095.6218,19103.37,19080.53,19117.24,19072.4,1665446460000,943
1442,69.51304304000007,19095.2015,19083.35,19111.27,19115.46,19080.58588497,1665446520000,895
1443,103.19836619000003,19076.1655,19110.35,19060.93,19111.27,19049.59,1665446580000,1280
1444,59.61084676,19079.0326,19058.0,19079.12,19094.0,19057.8,1665446640000,844
1445,90.89906950999982,19063.6324,19081.21,19058.62,19083.0,19042.64,1665446700000,1052
1446,69.37916974999999,19063.4135,19058.85,19063.8,19072.53,19053.51,1665446760000,809
1447,51.77763320999998,19054.973,19064.2,19061.73,19068.0,19043.03,1665446820000,673
1448,152.3293347599998,19030.914,19058.53,19035.14,19062.0,19001.7,1665446880000,2043
1449,23.603063459999994,19046.5702,19037.97,19031.89,19057.61,19031.89,1665446940000,832
1450,30.656744669999995,19037.4137,19030.64,19048.4,19051.02,19026.79,1665447000000,628
1451,55.15478872000003,19035.8786,19048.0,19037.41,19051.99,19023.5,1665447060000,841
1452,459.98588206000113,18995.751,19037.41,18960.9,19037.42,18959.0,1665447120000,3675
1453,197.2386506899992,18971.5462,18960.09,18976.66,18983.43,18957.0,1665447180000,1425
1454,116.57301496999982,18982.3866,18976.0,18983.21,18998.47,18964.78,1665447240000,1048
1455,257.97756335000076,18974.8841,18981.8,19001.99,19006.8,18962.0,1665447300000,1820
1456,200.33995107000092,19009.1061,19003.87,19011.58,19035.16,18994.9,1665447360000,1437
1457,102.86862665000012,19007.8775,19010.0,19017.2,19021.69,18999.4,1665447420000,892
1458,83.28748007999997,19021.6948,19018.26,19023.03,19031.71,19010.12,1665447480000,960
1459,346.03224049000096,19005.2369,19022.57,19012.28,19022.57,18995.0,1665447540000,1416
1460,104.96583519999997,19019.0824,19012.41,19015.24,19027.65,19003.89439152,1665447600000,772
1461,110.07122603000002,19014.5079,19017.14,19016.56,19025.97,19004.93,1665447660000,891
1462,75.0223862599999,19009.2643,19017.33,19009.8,19018.66,19000.0,1665447720000,721
1463,56.37905431999993,19002.0988,19010.33,19007.18,19010.38,18993.0,1665447780000,593
1464,36.87710258999995,19002.0126,19007.6,18995.92,19009.74,18991.9,1665447840000,610
1465,56.80828921999995,18984.6566,18997.36,18980.81,19001.53,18977.1,1665447900000,739
1466,71.65950999999993,18990.4098,18979.51,19003.26,19005.48,18977.62,1665447960000,842
1467,38.848712799999994,19003.9191,19003.96,19007.32,19009.98,18998.0,1665448020000,542
1468,43.43954592999992,19022.6704,19007.71,19037.29,19040.4,19002.0,1665448080000,810
1469,35.652078449999955,19033.7682,19037.83,19032.68,19041.29,19029.31,1665448140000,543
1470,28.068511790000013,19031.1269,19029.0,19036.03,19038.13,19023.77,1665448200000,491
1471,39.96395444999996,19046.4829,19034.42,19054.61,19058.52,19032.74,1665448260000,647
1472,42.161798670000096,19060.4179,19054.69,19057.38,19066.59,19043.2,1665448320000,694
1473,43.00281127000001,19062.0971,19056.6,19051.98,19069.79,19051.97,1665448380000,850
1474,40.45342092000002,19062.7129,19053.7,19065.61,19071.78,19048.95,1665448440000,712
1475,17.668388370000013,19058.3391,19066.13,19053.74,19066.13,19048.0,1665448500000,500
1476,15.381428660000024,19052.0762,19055.5,19051.23,19059.21,19044.96,1665448560000,548
1477,41.56731047999996,19056.7257,19051.61,19048.79,19064.58,19048.11,1665448620000,623
1478,23.433851240000024,19050.6116,19048.78,19055.81,19059.73,19038.08,1665448680000,562
1479,20.92010698000002,19049.7119,19056.6,19050.0,19059.38,19045.3,1665448740000,486
1480,14.291766630000028,19044.6829,19049.5,19039.81,19052.65,19038.48,1665448800000,540
1481,12.334053519999996,19040.7295,19038.63,19043.21,19046.67,19037.8,1665448860000,311
1482,38.16419842999998,19040.3824,19043.21,19029.84,19051.35,19028.18,1665448920000,517
1483,12.713785570000002,19032.0217,19029.84,19036.86,19039.13,19028.18,1665448980000,331
1484,22.267108690000022,19041.6127,19037.52,19041.48062167,19047.07,19037.23,1665449040000,515
1485,21.80242862000004,19041.516,19041.92,19029.59,19054.04,19028.98,1665449100000,526
1486,17.008845820000012,19025.4369,19027.63,19015.43,19033.58,19014.41,1665449160000,443
1487,30.273747810000028,19007.482,19015.04,19009.83,19020.58512083,18998.1,1665449220000,646
1488,20.078926380000034,19012.6796,19009.63,19013.73,19017.73,19006.81,1665449280000,481
1489,30.970943360000067,19010.7482,19013.81,19014.4,19015.62,19006.0,1665449340000,782
1490,80.62382680999993,19018.4379,19015.21,19034.74,19035.32,19009.94,1665449400000,823
1491,21.642410210000005,19038.9931,19033.22,19039.57,19045.45,19027.76545729,1665449460000,584
1492,19.81412737000004,19046.1872,19040.44,19049.43,19053.67,19037.96,1665449520000,584
1493,30.955183000000048,19047.1272,19049.44,19041.41,19054.06,19040.16,1665449580000,609
1494,12.04572522999999,19043.8865,19044.39,19043.26,19048.66,19040.52,1665449640000,438
1495,17.805895070000005,19039.002,19043.25,19035.38,19047.14,19031.26,1665449700000,507
1496,18.679605949999978,19033.89,19035.5,19033.58,19039.99,19027.69,1665449760000,507
1497,10.613517100000008,19031.4066,19033.83,19035.0,19036.76,19027.13,1665449820000,374
1498,68.98302504999998,19029.8616,19033.44,19030.28,19041.8,19021.2,1665449880000,800
1499,26.47999460000001,19034.331,19031.0,19043.68,19045.26,19024.51,1665449940000,478
1500,35.52417281000004,19035.5352,19042.71,19029.16,19043.26,19027.96,1665450000000,554
1501,13.541849919999995,19027.1882,19028.58,19028.21,19032.83,19021.81,1665450060000,407
1502,30.364605060000038,19025.3425,19029.1,19014.19,19035.1,19013.27,1665450120000,472
1503,25.497043720000054,19017.2644,19015.27,19021.56,19024.81,19011.77,1665450180000,534
1504,17.574335940000008,19025.5344,19021.56,19028.6,19034.0,19014.1,1665450240000,462
1505,31.181081820000028,19035.2561,19031.84,19040.54,19043.37,19025.87,1665450300000,793
1506,36.55083542000007,19044.2846,19042.44,19052.4,19055.5,19033.0,1665450360000,742
1507,21.928793440000014,19056.4262,19051.52,19051.24,19063.32,19042.9,1665450420000,514
1508,26.007820580000004,19060.1089,19049.91,19062.58,19066.37,19046.47,1665450480000,478
1509,13.064742699999993,19061.1742,19062.6,19061.64,19065.83,19057.6,1665450540000,410
1510,21.104866220000016,19056.1094,19061.35,19058.96,19061.65,19048.8,1665450600000,569
1511,29.08495349000004,19060.4778,19060.26,19064.1,19065.0,19056.22,1665450660000,738
1512,9.259139069999996,19061.9819,19063.83,19058.86,19067.06,19056.23,1665450720000,444
1513,16.981566270000005,19053.2514,19058.85,19050.39,19060.0,19046.31,1665450780000,851
1514,6.90372926,19050.4536,19053.72,19045.73,19057.19,19044.44,1665450840000,354
1515,40.566455859999934,19040.1429,19045.72,19038.48,19054.0,19030.57,1665450900000,623
1516,23.870996110000025,19047.6407,19038.48,19048.16,19053.52,19038.48,1665450960000,582
1517,13.449973730000007,19051.9598,19048.21,19052.48,19057.62,19047.3,1665451020000,392
1518,9.49971964,19057.2368,19052.48,19055.27,19062.02,19051.8,1665451080000,355
1519,11.191986499999997,19059.4494,19054.92,19059.94,19063.82,19053.94,1665451140000,383
1520,16.193954890000004,19062.6372,19059.68,19062.72,19066.85,19057.9,1665451200000,441
1521,11.323351800000001,19058.9539,19062.72,19056.12,19064.99,19052.92,1665451260000,388
1522,16.034075299999984,19059.9445,19057.17,19061.49,19065.1,19053.36,1665451320000,631
1523,8.359580699999992,19058.1639,19060.11,19057.73,19061.8,19053.93,1665451380000,370
1524,7.718982910000004,19055.1545,19057.71,19055.62,19060.13,19051.2,1665451440000,395
1525,12.36692761999999,19052.5139,19055.6,19050.29,19060.1,19047.5,1665451500000,397
1526,12.036727879999999,19049.6477,19051.05,19046.34,19055.14,19043.34,1665451560000,419
1527,32.03611973000006,19054.153,19046.34,19056.65,19061.14,19045.64,1665451620000,676
1528,16.118522700000007,19058.6573,19056.66,19058.75,19062.31,19054.18364419,1665451680000,377
1529,11.143521459999993,19056.2711,19057.06,19059.9,19062.13,19051.39,1665451740000,380
1530,23.047637500000015,19048.2155,19060.31,19042.75,19060.92,19042.48,1665451800000,519
1531,18.457658770000005,19032.9683,19042.73,19034.55,19048.42,19025.22,1665451860000,568
1532,19.226766340000022,19032.129,19035.2,19027.73,19039.09,19020.08,1665451920000,502
1533,11.250203719999986,19030.3547,19026.92,19031.93,19036.63,19021.57,1665451980000,380
1534,14.86305895999999,19026.2061,19031.85,19021.04,19035.68,19014.2,1665452040000,476
1535,21.661033949999986,19022.5389,19019.81,19021.91,19027.55,19016.72,1665452100000,465
1536,31.046494649999985,19021.8571,19024.51,19014.93,19029.0,19013.97,1665452160000,429
1537,54.68337830999992,19013.4778,19015.66,19020.48,19026.0,19000.0,1665452220000,734
1538,36.200367710000044,19030.0731,19020.01,19027.28,19039.0,19019.62,1665452280000,566
1539,47.436845900000016,19022.1536,19027.28,19024.0,19037.71687324,19012.36,1665452340000,608
1540,136.2781124599997,18990.0044,19024.0,18985.45,19026.0,18970.0,1665452400000,1596
1541,46.03254263000004,18994.4785,18985.46,18996.05,19001.0,18985.46,1665452460000,794
1542,143.71943661000017,18986.9425,18996.56,19002.12,19007.5,18957.0,1665452520000,1723
1543,50.71060233999995,19009.4229,19002.13,18997.72,19019.0,18996.77,1665452580000,1137
1544,33.87846485,19002.6572,18998.34,18998.5,19012.0,18995.84,1665452640000,926
1545,47.49361533999997,18987.1741,18997.52,18990.44,19009.20708416,18977.3,1665452700000,1077
1546,42.76446958000005,18976.8306,18990.39,18974.43,18993.67589316,18967.9,1665452760000,1001
1547,24.18864373000006,18982.4392,18974.38,18985.2,18990.0,18973.7,1665452820000,928
1548,36.88783855999996,18979.975,18984.63,18980.35,18989.79309541,18972.45,1665452880000,922
1549,27.873977140000065,18992.4793,18980.81,19002.01,19006.0,18979.0,1665452940000,823
1550,76.5238280300001,19023.5541,19003.88,19038.53,19042.0,19003.47,1665453000000,1449
1551,44.95128752999992,19030.4646,19036.27,19023.42,19038.42,19022.43,1665453060000,850
1552,13.365654979999977,19028.1877,19023.69,19028.35,19033.71,19022.05,1665453120000,665
1553,23.473711660000024,19030.6731,19028.37,19027.83,19036.37,19024.0,1665453180000,782
1554,48.18698434000002,19015.4274,19028.25,19015.63,19028.59,19008.2,1665453240000,884
1555,41.341514519999905,19013.5131,19015.76,19017.67,19021.39,19008.48,1665453300000,798
1556,26.13376330000005,19027.4697,19018.89,19037.17,19039.64,19012.0,1665453360000,656
1557,25.550374430000023,19026.567,19037.16,19023.6,19038.08,19019.0,1665453420000,794
1558,23.410048690000032,19023.5348,19022.13,19021.71,19030.8,19018.93,1665453480000,629
1559,35.66151711000001,19023.9908,19021.72,19031.19,19033.88,19014.12,1665453540000,783
1560,18.53697103000005,19028.6485,19031.51,19025.95,19034.02,19023.39,1665453600000,783
1561,21.578755900000033,19021.0644,19026.39,19025.44,19028.4,19015.77,1665453660000,751
1562,11.222970329999995,19023.8945,19025.47,19021.0,19027.49,19019.79,1665453720000,687
1563,15.771235859999981,19017.3699,19021.47,19011.83,19026.48,19010.27,1665453780000,763
1564,103.66729491000017,18987.5005,19012.43,18970.24,19015.74,18960.78,1665453840000,1517
1565,58.106253419999895,18982.3286,18972.01,18986.82,18992.69,18969.34,1665453900000,1184
1566,50.088712949999895,18989.5456,18986.55,18991.08,18995.12,18982.23,1665453960000,927
1567,40.34901383,18992.478,18991.43,18983.64,19000.3,18981.98,1665454020000,910
1568,42.101168339999944,18974.1171,18983.63,18976.61,18988.9,18970.9,1665454080000,948
1569,44.05584061999994,18982.5838,18975.83,18980.27,18988.49,18975.15,1665454140000,924
1570,36.47458850000004,18974.6644,18980.27,18969.62,18985.52,18965.73,1665454200000,952
1571,17.550997120000012,18968.5581,18969.58,18967.78,18974.25,18962.34,1665454260000,903
1572,38.04207078999993,18975.2855,18966.97,18974.65,18983.62,18966.97,1665454320000,1064
1573,68.56265780999986,18971.1824,18974.66,18977.65,18982.0,18963.07,1665454380000,1139
1574,34.12168031000005,18988.6675,18977.53,18989.01,18998.26,18975.59,1665454440000,683
1575,45.55842949000002,18966.9751,18988.16,18959.15,18991.44892849,18950.01,1665454500000,851
1576,59.84896441999997,18973.6432,18958.82,18974.88,18983.0,18958.47,1665454560000,917
1577,37.88691887999995,18986.2041,18974.27,18997.31,19004.0,18972.0,1665454620000,1029
1578,38.789322440000056,19014.1224,18997.44,19020.32,19025.0,18991.1,1665454680000,1097
1579,19.440007640000076,19019.738,19020.87,19021.32,19028.0,19015.93,1665454740000,806
1580,64.8870803699999,19018.01,19019.74,19017.18,19025.12,19011.0,1665454800000,1118
1581,30.47214068999999,19020.7745,19019.1,19028.13,19029.0,19013.11,1665454860000,782
1582,19.79285779,19028.4433,19027.86,19033.74,19034.55,19020.0,1665454920000,561
1583,41.01262357000001,19033.8801,19033.39,19030.2,19037.76,19027.67,1665454980000,937
1584,39.23057566,19026.4649,19030.06,19030.1,19034.58,19019.98,1665455040000,891
1585,24.07003704000004,19028.6531,19030.53,19030.31,19032.94,19022.68,1665455100000,897
1586,25.906523830000058,19027.6825,19029.8,19029.39,19033.92,19022.49,1665455160000,596
1587,26.67341223000005,19022.5783,19031.41,19022.48,19032.5,19012.0,1665455220000,638
1588,39.128100770000025,19016.4585,19022.35,19013.16,19023.82,19010.92,1665455280000,571
1589,38.364823460000004,19023.427,19012.48,19024.05,19028.92,19012.0,1665455340000,728
1590,23.76064671000002,19025.6046,19024.08,19026.99,19031.84,19019.62,1665455400000,580
1591,13.535418829999998,19028.8462,19026.97,19031.18,19034.74,19020.69,1665455460000,484
1592,10.844995690000003,19028.5565,19030.5,19026.63,19033.4,19025.43,1665455520000,498
1593,17.00593888999999,19026.1298,19027.3,19023.09,19033.5,19019.08,1665455580000,535
1594,11.702225789999986,19030.5796,19024.87,19032.75,19035.79,19023.41,1665455640000,513
1595,31.028897160000014,19035.0944,19032.73,19037.86,19045.09,19028.42,1665455700000,687
1596,10.066613390000004,19045.0136,19038.32,19047.52,19049.68,19037.0,1665455760000,489
1597,12.706736639999995,19042.6263,19046.84,19047.26,19048.86,19037.0,1665455820000,618
1598,27.313570860000073,19045.3782,19042.0,19039.36686296,19052.86,19035.0,1665455880000,613
1599,31.827145670000082,19044.9983,19044.1,19045.46,19049.11,19039.0,1665455940000,676
1600,10.423048589999988,19045.4292,19045.46,19044.02,19050.0,19042.63,1665456000000,552
1601,26.780179920000045,19042.0155,19044.09,19043.79,19046.48,19037.1,1665456060000,676
1602,32.45419593000005,19036.9648,19043.79,19033.59,19043.9,19031.62,1665456120000,537
1603,23.365174130000035,19037.1028,19033.02,19036.0,19043.9,19033.02,1665456180000,497
1604,16.928687379999992,19040.0159,19036.38,19037.28,19045.22,19035.63,1665456240000,511
1605,17.266200499999986,19038.7504,19037.28,19038.68,19043.9,19035.0,1665456300000,503
1606,19.222649250000007,19041.5047,19039.34,19040.61,19045.07,19036.83,1665456360000,567
1607,10.069362440000004,19044.857,19041.73,19046.93,19048.95,19038.64,1665456420000,436
1608,15.706061099999998,19049.897,19045.96,19053.87,19055.46,19042.6,1665456480000,517
1609,13.580663319999978,19049.4142,19054.76,19050.77,19056.0,19042.5,1665456540000,397
1610,12.618158280000001,19048.1423,19049.17,19049.57,19053.17,19042.6,1665456600000,480
1611,13.394153809999995,19048.4069,19049.57,19049.62,19054.63,19042.6,1665456660000,451
1612,15.87676118999998,19045.7365,19049.62,19041.21,19052.1,19040.8,1665456720000,579
1613,12.621234389999982,19037.9882,19041.19,19037.96,19042.6,19034.03,1665456780000,625
1614,14.503929839999984,19040.6381,19038.02,19041.0,19044.02,19037.23,1665456840000,428
1615,11.110098449999995,19041.8986,19039.44,19045.67,19046.83,19036.03,1665456900000,501
1616,15.118145909999987,19045.01,19044.88,19046.9,19051.7,19039.6,1665456960000,436
1617,21.522990790000037,19050.9748,19046.06,19054.51,19056.68,19042.6,1665457020000,516
1618,11.616625270000009,19051.2968,19055.6,19053.03,19056.66,19042.5,1665457080000,456
1619,13.487418829999983,19051.771,19052.76,19054.57,19057.16,19042.5,1665457140000,637
1620,13.721710719999976,19051.1307,19054.57,19049.38,19056.02,19048.3,1665457200000,629
1621,16.884273209999982,19049.5546,19049.9,19048.8,19052.1,19045.0,1665457260000,459
1622,16.301906910000003,19048.7926,19048.8,19051.49,19052.26,19044.45,1665457320000,535
1623,10.856238219999991,19053.3661,19051.47,19054.56,19057.29,19046.0,1665457380000,521
1624,8.620974950000003,19053.785,19055.08,19049.4,19057.23,19049.3,1665457440000,437
1625,15.021650539999978,19053.5337,19054.11,19052.55,19058.17,19048.0,1665457500000,420
1626,11.554619809999995,19053.7288,19052.56,19055.62,19057.77,19049.4,1665457560000,397
1627,10.258776089999994,19058.0743,19057.45,19058.45,19061.06,19049.4,1665457620000,373
1628,24.66643562000004,19056.0608,19056.86,19062.18,19064.99,19049.4,1665457680000,570
1629,28.90428860000004,19063.9849,19061.84,19071.16,19073.79,19049.4,1665457740000,662
1630,20.765458200000012,19060.6288,19071.18,19050.99,19071.18,19050.96,1665457800000,598
1631,30.046791770000024,19050.3244,19050.99,19056.2,19060.79,19041.47,1665457860000,577
1632,19.10134733999998,19061.5909,19057.81,19064.03,19068.62,19056.0,1665457920000,520
1633,12.067435599999992,19062.8813,19064.02,19063.43,19066.4,19059.71,1665457980000,407
1634,11.968797929999994,19064.7647,19063.43,19063.04,19068.72,19060.48,1665458040000,396
1635,10.0621864,19062.4009,19063.06,19062.35,19066.82,19059.0,1665458100000,446
1636,15.743910379999999,19056.3239,19061.04,19060.01,19063.19,19050.0,1665458160000,297
1637,34.26105800000005,19052.0676,19060.16,19049.94,19061.48,19045.0,1665458220000,416
1638,5.43156299,19053.1626,19050.96,19054.22,19060.6,19048.0,1665458280000,330
1639,8.92532326,19058.5783,19054.24,19063.52,19064.92,19049.0,1665458340000,360
1640,3.4343657799999985,19061.4577,19063.52,19062.67,19065.66,19059.19,1665458400000,211
1641,5.512757399999999,19063.1711,19062.5,19063.91,19067.22,19059.54,1665458460000,322
1642,12.626904409999987,19061.6008,19063.51,19064.53,19066.43,19057.6,1665458520000,433
1643,11.524639470000004,19068.3679,19064.53,19070.63,19071.76,19063.58,1665458580000,399
1644,29.406007399999996,19077.3643,19069.28,19082.31,19083.51,19065.0,1665458640000,605
1645,22.50742369000002,19083.4977,19082.82,19074.27,19092.0,19070.08,1665458700000,526
1646,14.881104530000007,19064.703,19074.26,19064.96,19078.0,19059.8,1665458760000,358
1647,18.06357671000002,19067.0971,19065.02,19065.82,19069.9,19064.0,1665458820000,443
1648,17.61377659999999,19061.6757,19064.49,19058.05,19065.73,19056.79,1665458880000,411
1649,16.095775029999988,19055.6239,19057.87,19057.35,19061.43,19049.3,1665458940000,549
1650,14.074584459999995,19056.0584,19057.94,19050.98,19063.19,19050.4,1665459000000,637
1651,7.729479080000003,19054.3631,19050.98,19053.04,19059.0,19050.95,1665459060000,433
1652,14.326339469999986,19058.5556,19054.45,19060.5,19062.67,19053.85,1665459120000,489
1653,14.41522544999999,19062.8552,19060.5,19068.89,19069.83,19056.0,1665459180000,452
1654,16.218651349999988,19072.7184,19068.89,19077.15,19077.44,19066.93,1665459240000,558
1655,8.369524070000002,19070.4567,19076.92,19065.76,19077.1,19063.91,1665459300000,353
1656,13.773798199999998,19062.3259,19065.7,19060.92,19074.4,19059.0,1665459360000,374
1657,9.100965909999996,19059.3816,19061.89,19056.96,19063.04,19055.3,1665459420000,386
1658,9.287322299999998,19055.2748,19056.93,19050.36,19059.0,19049.68,1665459480000,352
1659,7.861752960000005,19047.0038,19051.56,19047.46114906,19054.09288856,19041.72,1665459540000,388
1660,10.281950819999976,19045.7718,19043.49,19046.61,19048.37,19043.08,1665459600000,483
1661,21.100265770000036,19043.6173,19046.32,19038.87,19050.11,19038.87,1665459660000,437
1662,10.970485699999987,19042.5535,19038.88,19042.03,19046.98,19038.88,1665459720000,371
1663,20.723698029999998,19036.0103,19042.03,19031.16,19043.90299978,19029.02,1665459780000,523
1664,18.918935580000003,19035.7969,19031.15,19035.65,19041.1,19031.14,1665459840000,397
1665,19.65675352000001,19038.1279,19036.04,19035.99,19042.0,19031.72,1665459900000,415
1666,16.336554359999997,19042.9774,19035.51,19038.6,19053.0,19033.65,1665459960000,479
1667,10.663608739999992,19055.2392,19054.0,19048.6,19062.0,19038.6,1665460020000,422
1668,9.029032310000003,19055.5976,19054.57,19052.68,19060.06,19048.6,1665460080000,378
1669,13.922360199999993,19052.9181,19053.77,19052.48,19057.58,19048.5,1665460140000,449
1670,8.84812898,19049.0773,19051.1,19049.21,19054.06,19044.12,1665460200000,482
1671,7.018139609999998,19047.6523,19049.86,19046.44,19052.09,19044.6,1665460260000,407
1672,7.806532009999997,19048.3393,19046.33,19047.22,19052.88,19044.57,1665460320000,381
1673,8.650476360000004,19047.837,19047.88,19046.82,19050.0,19044.86,1665460380000,501
1674,9.239938799999988,19048.8937,19046.82,19048.84,19053.14,19045.45,1665460440000,354
1675,8.2261526,19048.3086,19048.56,19048.75,19052.94,19045.72,1665460500000,327
1676,21.258845449999992,19049.7702,19048.75,19052.57,19055.0,19043.84,1665460560000,412
1677,12.639807169999994,19046.837,19050.76,19046.39,19052.42,19042.76,1665460620000,319
1678,11.41018575,19040.3828,19046.3,19040.42,19046.56,19036.46,1665460680000,355
1679,10.433735689999992,19041.6491,19040.42,19041.12,19044.61,19038.84,1665460740000,361
1680,16.765289080000013,19040.9798,19040.48,19041.1,19044.08,19036.19,1665460800000,334
1681,20.362442180000023,19043.4014,19040.61,19037.51,19049.65,19036.54,1665460860000,484
1682,6.7088833900000004,19037.6294,19037.45,19038.65,19042.0,19035.25,1665460920000,353
1683,11.453078459999992,19037.6036,19039.14,19036.31,19040.77,19034.71,1665460980000,343
1684,13.047917439999985,19035.5474,19036.31,19038.58,19040.0,19031.87,1665461040000,337
1685,23.860396700000027,19034.2027,19038.57,19034.01,19039.79,19031.56,1665461100000,390
1686,24.447672340000015,19029.2643,19033.86,19032.88,19035.1,19022.6,1665461160000,567
1687,14.789999250000006,19036.9165,19032.91,19035.78,19044.0,19030.76,1665461220000,484
1688,17.818830800000036,19046.5978,19035.78,19051.07,19053.05,19035.78,1665461280000,445
